,currency,description,displaySymbol,figi,mic,symbol,type
840,CNY,OPT MACHINE VISION TECH CO-A,688686.SS,BBG00V02GRK7,XSHG,688686.SS,Common Stock
841,CNY,CHANGCHUN FAWAY AUTOMBILE-A,600742.SS,BBG000H9DKD8,XSHG,600742.SS,Common Stock
842,CNY,BEIJING DYNAMIC POWER CO L-A,600405.SS,BBG000BSG392,XSHG,600405.SS,Common Stock
843,CNY,JIANGSU SWORD AGROCHEMICAL-A,7985326Z.SS,BBG00BVH5L65,XSHG,7985326Z.SS,Common Stock
844,CNY,YONYOU NETWORK TECHNOLOGY-A,600588.SS,BBG000BZ52S9,XSHG,600588.SS,Common Stock
845,CNY,HFT SSE INV-GD CVB EXG ETF,511180.SS,BBG00V2KBKQ9,XSHG,511180.SS,ETP
846,CNY,HEXING ELECTRICAL CO LTD-A,603556.SS,BBG006G0SHX4,XSHG,603556.SS,Common Stock
847,CNY,ZHEJIANG SHENGDA BIO-PHARM-A,603079.SS,BBG00BGK3JF2,XSHG,603079.SS,Common Stock
848,CNY,SHENZHEN HEUNGKONG HOLDING-A,600162.SS,BBG000C38PC2,XSHG,600162.SS,Common Stock
849,CNY,BEIJING DALONG WEIYE REAL-A,600159.SS,BBG000BRLMR6,XSHG,600159.SS,Common Stock
850,CNY,BOSERA CSI CNT-SOES INVT ETF,515900.SS,BBG00PZYVM26,XSHG,515900.SS,ETP
851,CNY,RAISECOM TECHNOLOGY CO LTD-A,603803.SS,BBG008QHPV19,XSHG,603803.SS,Common Stock
852,CNY,SHANGHAI FOSUN PHARMACEUTI-A,600196.SS,BBG000C4SRF1,XSHG,600196.SS,Common Stock
853,CNY,GEO-JADE PETROLEUM CORP-A,600759.SS,BBG000HJ4MJ6,XSHG,600759.SS,Common Stock
854,CNY,PINGDINGSHAN TIANAN COAL -A,601666.SS,BBG000BNTBR1,XSHG,601666.SS,Common Stock
855,CNY,SHANGHAI JIAO YUN CO LTD-A,600676.SS,BBG000BD6K98,XSHG,600676.SS,Common Stock
856,CNY,HANGZHOU TIAN-MU-SHAN PHAR-A,600671.SS,BBG000BG08T2,XSHG,600671.SS,Common Stock
857,CNY,WUXI PAIKE NEW MATERIALS T-A,605123.SS,BBG00PDLHLQ0,XSHG,605123.SS,Common Stock
858,CNY,CHINA WAFER LEVEL CSP CO -A,603005.SS,BBG0034S4LW1,XSHG,603005.SS,Common Stock
859,CNY,ZBOM HOME COLLECTION CO -A,603801.SS,BBG00CJRFZX3,XSHG,603801.SS,Common Stock
860,CNY,CHINA COMMUNICATIONS CONST-A,601800.SS,BBG002GGZZ88,XSHG,601800.SS,Common Stock
861,CNY,SHANGHAI JOIN BUY CO LTD-A,600838.SS,BBG000BKD9Z0,XSHG,600838.SS,Common Stock
862,CNY,SHANDONG HIKING INTERNATIO-A,600735.SS,BBG000H55012,XSHG,600735.SS,Common Stock
863,CNY,ZHEJIANG PUBLISHING & MEDIA,1809609D.SS,BBG00VNGLL91,XSHG,1809609D.SS,Common Stock
864,CNY,SHAANXI COAL INDUSTRY CO L-A,601225.SS,BBG0021GB390,XSHG,601225.SS,Common Stock
865,CNY,TIANJIN HI-TECH DEVELOPMEN-A,600082.SS,BBG000BWSRK4,XSHG,600082.SS,Common Stock
866,CNY,ZHONGWANG FABRIC CO LTD - A,605003.SS,BBG00PDL9JH4,XSHG,605003.SS,Common Stock
867,CNY,GTJA ALLIANZ CSI 300 ETF,515660.SS,BBG00QDCR2R8,XSHG,515660.SS,ETP
868,CNY,GUANGZHOU JET BIOFILTRATIO-A,688026.SS,BBG00H2QNBT1,XSHG,688026.SS,Common Stock
869,CNY,ANHUI GOURGEN TRAFFIC CONS-A,603815.SS,BBG00L4FMTV3,XSHG,603815.SS,Common Stock
870,CNY,WUXI ETEK MICROELECTRONICS-A,AAXZRZ.SS,BBG00DGM4395,XSHG,AAXZRZ.SS,Common Stock
871,CNY,CHENGDU JOUAV AUTOMATION TEC,1796963D.SS,BBG00TCW4NY0,XSHG,1796963D.SS,Common Stock
872,CNY,JIANGSU CAI QIN TECHNOLOGY-A,1855731D.SS,BBG00YNGDKX9,XSHG,1855731D.SS,Common Stock
873,CNY,XI'AN QUJIANG CULTURAL TO-A,600706.SS,BBG000GQ7015,XSHG,600706.SS,Common Stock
874,CNY,SHANGHAI GENERAL HEALTHY I-A,605186.SS,BBG00PK1YX63,XSHG,605186.SS,Common Stock
875,CNY,GUANGDONG MEIYAN JIXIANG H-A,600868.SS,BBG000CCLKT0,XSHG,600868.SS,Common Stock
876,CNY,OPTOWIDE TECHNOLOGIES CO L-A,1799089D.SS,BBG00TKCDDX8,XSHG,1799089D.SS,Common Stock
877,CNY,LANZHOU LS HEAVY EQUIPMENT-A,603169.SS,BBG006L3HV90,XSHG,603169.SS,Common Stock
878,CNY,SHENMA INDUSTRY CO LTD-A,600810.SS,BBG000BKC4G3,XSHG,600810.SS,Common Stock
879,CNY,QINGDAO VICTALL RAILWAY DE-A,605001.SS,BBG00NWK9KC2,XSHG,605001.SS,Common Stock
880,CNY,ZHEJIANG GUANGHUA TECHNOLO-A,1803771D.SS,BBG00V3FYD62,XSHG,1803771D.SS,Common Stock
881,CNY,CHINA TOURISM GROUP DUTY F-A,601888.SS,BBG000BYK1Q9,XSHG,601888.SS,Common Stock
882,CNY,TAWA TECHNOLOGY CO LTD    -A,1854166D.SS,BBG00YJWYMS8,XSHG,1854166D.SS,Common Stock
883,CNY,CHINA SHENHUA ENERGY CO-A,601088.SS,BBG000D0JJD8,XSHG,601088.SS,Common Stock
884,CNY,TONGHUA DONGBAO PHARMACEUT-A,600867.SS,BBG000DJDWP1,XSHG,600867.SS,Common Stock
885,CNY,AEGIS INDUSTRIAL SAFETY CO-A,1388079D.SS,BBG00V75L543,XSHG,1388079D.SS,Common Stock
886,CNY,ZHEJIANG TONY ELECTRONIC C-A,603595.SS,BBG00CR15PV6,XSHG,603595.SS,Common Stock
887,CNY,TAIYUAN HEAVY INDUSTRY CO-A,600169.SS,BBG000C7HQD0,XSHG,600169.SS,Common Stock
888,CNY,SQUARE TECH GROUP CO LTD-A,603339.SS,BBG006KJMD63,XSHG,603339.SS,Common Stock
889,CNY,ZHEJIANG CHENGBANG LANDSCA-A,603316.SS,BBG009K9LNK2,XSHG,603316.SS,Common Stock
890,CNY,KWEICHOW MOUTAI CO LTD-A,600519.SS,BBG000BC45Q6,XSHG,600519.SS,Common Stock
891,CNY,E FUND MSCI CHINA A ETF,512090.SS,BBG00KT0KPR6,XSHG,512090.SS,ETP
892,CNY,HANGCHA GROUP CO LTD-A,603298.SS,BBG0079Z6T98,XSHG,603298.SS,Common Stock
893,CNY,SHANGHAI ACTION EDUCATION -A,1389471D.SS,BBG00H2QSKY0,XSHG,1389471D.SS,Common Stock
894,CNY,HARSON TRADING CHINA CO LT-A,603958.SS,BBG006KJMXC2,XSHG,603958.SS,Common Stock
895,CNY,LESHAN GIANTSTAR FARMING-A,603477.SS,BBG00GK20WX0,XSHG,603477.SS,Common Stock
896,CNY,BOSERA CSI 300 ETF,515130.SS,BBG00T5HWVM5,XSHG,515130.SS,ETP
897,CNY,CHINA RAILWAY CONSTRUCTION-A,AADQVZ.SS,BBG00VHVN2T3,XSHG,AADQVZ.SS,Common Stock
898,CNY,TOPCHOICE MEDICAL CORPORAT-A,600763.SS,BBG000HN1CZ4,XSHG,600763.SS,Common Stock
899,CNY,HUNAN CHANGYUAN LICO CO LT-A,0921992D.SS,BBG00TPPL376,XSHG,0921992D.SS,Common Stock
900,CNY,HWATSING TECHNOLOGY CO LTD-A,1839486D.SS,BBG00XX0ZW29,XSHG,1839486D.SS,Common Stock
901,CNY,BOMESC OFFSHORE ENGINEERI-A,603727.SS,BBG006R0D8L1,XSHG,603727.SS,Common Stock
902,CNY,ZHEJIANG BAIDA PRECISION M-A,603331.SS,BBG009K5HS06,XSHG,603331.SS,Common Stock
903,CNY,ZHEJIANG SUNRISE GARMENT G-A,1813432D.SS,BBG00VXYV6X6,XSHG,1813432D.SS,Common Stock
904,CNY,CHINA STATE CONSTRUCTION -A,601668.SS,BBG000BPS6Y0,XSHG,601668.SS,Common Stock
905,CNY,SUZHOU KEDA TECHNOLOGY CO -A,603660.SS,BBG006G0S356,XSHG,603660.SS,Common Stock
906,CNY,JIANGSU FLOWERS KING HORTI-A,603007.SS,BBG006MJLS69,XSHG,603007.SS,Common Stock
907,CNY,SHANGHAI DIESEL ENGINE CO-A,600841.SS,BBG000BG5PR1,XSHG,600841.SS,Common Stock
908,CNY,TIANJIN TIANYAO PHARM-A,600488.SS,BBG000JC8DP8,XSHG,600488.SS,Common Stock
909,CNY,PULIKE BIOLOGICAL ENGINEER-A,603566.SS,BBG002WTM467,XSHG,603566.SS,Common Stock
910,CNY,CHENGDU ZHIMINGDA ELECTRON-A,1805420D.SS,BBG00V7L0GS1,XSHG,1805420D.SS,Common Stock
911,CNY,TANGSHAN PORT GROUP CO LTD-A,601000.SS,BBG000QRGPH0,XSHG,601000.SS,Common Stock
912,CNY,BEIJING SINOHYTEC CO LTD-A,688339.SS,BBG00PNSXQL0,XSHG,688339.SS,Common Stock
913,CNY,YANTAI YUANCHENG GOLD CO  -A,600766.SS,BBG000HMGPS9,XSHG,600766.SS,Common Stock
914,CNY,ANHUI XINLI FINANCE CO LTD-A,600318.SS,BBG000DTC5D2,XSHG,600318.SS,Common Stock
915,CNY,SHANGHAI ALLIST PHARMACEUT-A,688578.SS,BBG00TC215P8,XSHG,688578.SS,Common Stock
916,CNY,JIAYOU INTERNATIONAL LOGIS-A,603871.SS,BBG00FN8Q5D9,XSHG,603871.SS,Common Stock
917,USD,SHANGHAI ZHONGYIDA CO LTD-B,900906.SS,BBG000BFRS84,XSHG,900906.SS,Common Stock
918,CNY,HUNAN HAILI CHEMICAL INDUS-A,600731.SS,BBG000H5WC25,XSHG,600731.SS,Common Stock
919,CNY,HTF CSI SOE BELT ROAD ETF,515990.SS,BBG00QDCQZ96,XSHG,515990.SS,ETP
920,CNY,XINJIANG YILITE INDUSTRY-A,600197.SS,BBG000BQBL28,XSHG,600197.SS,Common Stock
921,CNY,YOUYOU FOODS CO LTD-A,603697.SS,BBG00BQW66V2,XSHG,603697.SS,Common Stock
922,CNY,JIANGSU HAIAN RURAL COMMER-A,1112265D.SS,BBG00L4FNWX3,XSHG,1112265D.SS,Common Stock
923,CNY,THREE'S CO MEDIA GROUP CO -A,605168.SS,BBG00P15H495,XSHG,605168.SS,Common Stock
924,CNY,MEMSENSING MICROSYSTEMS SU-A,688286.SS,BBG00QRVW678,XSHG,688286.SS,Common Stock
925,CNY,HUAAN CSI ELECTRONICS 50 ETF,515320.SS,BBG00Y70L1S1,XSHG,515320.SS,ETP
926,CNY,JIANGSU WUJIN STAINLESS STEE,603878.SS,BBG006L3HGQ4,XSHG,603878.SS,Common Stock
927,CNY,ANHUI TRANSPORT CONSULTING-A,603357.SS,BBG00BGJZCS1,XSHG,603357.SS,Common Stock
928,CNY,HANGZHOU HAOYUE PERSONAL C-A,605009.SS,BBG00PBQM465,XSHG,605009.SS,Common Stock
929,CNY,QUZHOU WUZHOU SPECIAL PAPE-A,605007.SS,BBG00PKC64B8,XSHG,605007.SS,Common Stock
930,CNY,SHANGHAI NEW CENTURION NET-A,1722099D.SS,BBG00PBQPH18,XSHG,1722099D.SS,Common Stock
931,CNY,SHANXI ZILIN VINEGAR INDU-A,1415193D.SS,BBG00D6YYSM7,XSHG,1415193D.SS,Common Stock
932,CNY,MGI TECH CO LTD-A,1716049D.SS,BBG00YG56B05,XSHG,1716049D.SS,Common Stock
933,CNY,WUHAN SANZHEN INDUSTRY HO-A,600168.SS,BBG000C2KPM9,XSHG,600168.SS,Common Stock
934,CNY,CIG SHANGHAI CO LTD-A,603083.SS,BBG00D1PXM36,XSHG,603083.SS,Common Stock
935,CNY,GUOTAI SHUNLI TRADED MONEY,511620.SS,BBG00HJ3LLM1,XSHG,511620.SS,ETP
936,CNY,FUYAO GLASS INDUSTRY GROUP-A,600660.SS,BBG000BFZVN1,XSHG,600660.SS,Common Stock
937,CNY,GANSO CO LTD-A,603886.SS,BBG006PT8PP4,XSHG,603886.SS,Common Stock
938,CNY,WAYZ INTELLIGENT MANUFACTU-A,1796349D.SS,BBG00YC89D79,XSHG,1796349D.SS,Common Stock
939,CNY,BEIJING U-PRECISION TECH C-A,1811371D.SS,BBG00VSF6484,XSHG,1811371D.SS,Common Stock
940,CNY,CHENG DU SHENG NUO BIOTEC -A,1855694D.SS,BBG00YNB3SF4,XSHG,1855694D.SS,Common Stock
941,CNY,AUCMA CO LTD -A,600336.SS,BBG000DYMZ08,XSHG,600336.SS,Common Stock
942,CNY,SHENZHEN EXPRESSWAY CO LTD-A,600548.SS,BBG000P7S3K7,XSHG,600548.SS,Common Stock
943,CNY,FUJIAN SUPERTECH ADVANCED -A,688398.SS,BBG0099PW7R5,XSHG,688398.SS,Common Stock
944,CNY,HANSHANG GROUP CO-A,600774.SS,BBG000HPBC33,XSHG,600774.SS,Common Stock
945,USD,SHANGHAI LUJIAZUI FIN&TRAD-B,900932.SS,BBG000BC8MH5,XSHG,900932.SS,Common Stock
946,CNY,NANTONG HAIXING ELECTRONIC-A,603115.SS,BBG00JNHRYT0,XSHG,603115.SS,Common Stock
947,CNY,ZHEJIANG HANGMIN CO LTD-A,600987.SS,BBG000Q51QP3,XSHG,600987.SS,Common Stock
948,CNY,CHINA SOUTHERN SSE 380 ETF,510290.SS,BBG00203J8W5,XSHG,510290.SS,ETP
949,CNY,FG CSI TECH 50 STRATEGY ETF,515750.SS,BBG00QNGPF55,XSHG,515750.SS,ETP
950,CNY,HANGZHOU BAIZIJIAN TECHNOL-A,1856276D.SS,BBG00YPHW0C1,XSHG,1856276D.SS,Common Stock
951,CNY,CARERAY DIGITAL MEDICAL TE-A,0851924D.SS,BBG00TTT2JT6,XSHG,0851924D.SS,Common Stock
952,CNY,SHANGHAI LIANMING MACHINER-A,603006.SS,BBG006D0BVN5,XSHG,603006.SS,Common Stock
953,CNY,CHINA HAINAN RUBBER INDUST-A,601118.SS,BBG001BCPKV2,XSHG,601118.SS,Common Stock
954,CNY,E FUND CSI 500 ETF,510580.SS,BBG009S21968,XSHG,510580.SS,ETP
955,CNY,JIANGSU WUZHONG INDUSTRIAL-A,600200.SS,BBG000BLNYR1,XSHG,600200.SS,Common Stock
956,CNY,PENGHUA CSI ALCOHOL ETF,512690.SS,BBG00NLGBX96,XSHG,512690.SS,ETP
957,CNY,CHINA PUBLISHING & MEDIA C-A,601949.SS,BBG00BVHN374,XSHG,601949.SS,Common Stock
958,CNY,KUNSHAN DONGWEI TECHNOLOGY-A,1811751D.SS,BBG00VSTWQG7,XSHG,1811751D.SS,Common Stock
959,CNY,XUANCHENG VALIN PRECISION -A,603356.SS,BBG00FGQ3H55,XSHG,603356.SS,Common Stock
960,CNY,BGRIMM TECHNOLOGY CO LTD-A,600980.SS,BBG000P6F7G9,XSHG,600980.SS,Common Stock
961,CNY,LUENMEI QUANTUM CO LTD-A,600167.SS,BBG000BPG245,XSHG,600167.SS,Common Stock
962,CNY,HUNAN OIL PUMP CO LTD-A,603319.SS,BBG006M8CN28,XSHG,603319.SS,Common Stock
963,CNY,C*CORE TECHNOLOGY CO LTD-A,SGTCLZ.SS,BBG00YQ8QXF2,XSHG,SGTCLZ.SS,Common Stock
964,CNY,NINGBO RONBAY NEW ENERGY T-A,688005.SS,BBG00NQ2YT69,XSHG,688005.SS,Common Stock
965,CNY,SHANXI LU'AN ENVIRONMENTAL-A,601699.SS,BBG000BGPL89,XSHG,601699.SS,Common Stock
966,CNY,CHINA AUTOMOTIVE ENGINEERI-A,601965.SS,BBG002CX79M8,XSHG,601965.SS,Common Stock
967,CNY,BEIJING BALANCE MEDICAL TE-A,688198.SS,BBG00NWP3WK2,XSHG,688198.SS,Common Stock
968,CNY,BEIJING TONGYIZHONG NEW MA-A,8095894Z.SS,BBG00XTWFSW2,XSHG,8095894Z.SS,Common Stock
969,CNY,JIANGSU GENERAL SCIENCE TE-A,601500.SS,BBG006G0SK94,XSHG,601500.SS,Common Stock
970,CNY,BANK OF JIANGSU CO LTD-A,600919.SS,BBG006R656F8,XSHG,600919.SS,Common Stock
971,CNY,ZHUZHOU HUARUI PRECISION C-A,1817038D.SS,BBG00W86RVM5,XSHG,1817038D.SS,Common Stock
972,CNY,SHANGHAI LANSHENG CORP-A,600826.SS,BBG000BKCQF5,XSHG,600826.SS,Common Stock
973,CNY,LIUZHOU CHEMICAL INDUSTRY-A,600423.SS,BBG000PSH5F4,XSHG,600423.SS,Common Stock
974,CNY,SHANDONG JINTAI GROUP CO L-A,600385.SS,BBG000JVQ2C4,XSHG,600385.SS,Common Stock
975,CNY,BAOTAILONG NEW MATERIALS C-A,601011.SS,BBG001D65TX4,XSHG,601011.SS,Common Stock
976,CNY,WUHU FUCHUN DYE & WEAVE CO-A,WUHUFZ.SS,BBG00THD01Y9,XSHG,WUHUFZ.SS,Common Stock
977,CNY,XIANGPIAOPIAO FOOD CO LTD-A,603711.SS,BBG00BGK35L5,XSHG,603711.SS,Common Stock
978,CNY,HUAXIA BANK CO LTD-A,600015.SS,BBG000CRTX39,XSHG,600015.SS,Common Stock
979,CNY,POTEN ENVIRONMENT GROUP CO-A,603603.SS,BBG006L3H7J2,XSHG,603603.SS,Common Stock
980,CNY,XI'AN SHAANGU POWER CO LTD-A,601369.SS,BBG000Q9RKQ9,XSHG,601369.SS,Common Stock
981,CNY,HUNAN CORUN NEW ENERGY CO-A,600478.SS,BBG000Q000K7,XSHG,600478.SS,Common Stock
982,CNY,CCB PRINCIPAL SH GOLD ETF,518860.SS,BBG00WGH8VM3,XSHG,518860.SS,ETP
983,CNY,PENGHUA PROFIT ADDED MMK-B,511820.SS,BBG00BZX83B7,XSHG,511820.SS,ETP
984,CNY,CLOUDWALK TECHNOLOGY CO LT-A,1717051D.SS,BBG00YFHD6V9,XSHG,1717051D.SS,Common Stock
985,CNY,SHANGHAI SHIMAO CO LTD-A,600823.SS,BBG000BKCLM8,XSHG,600823.SS,Common Stock
986,CNY,VCANBIO CELL & GENE ENGINE-A,600645.SS,BBG000BFZ7G2,XSHG,600645.SS,Common Stock
987,CNY,HANGZHOU FIRST APPLIED MAT-A,603806.SS,BBG002WTLVW9,XSHG,603806.SS,Common Stock
988,CNY,WUXI HYATECH CO LTD-A,688510.SS,BBG00TPPZX75,XSHG,688510.SS,Common Stock
989,CNY,FUDA ALLOY MATERIALS CO LT-A,603045.SS,BBG00D6WTRZ5,XSHG,603045.SS,Common Stock
990,CNY,HAINAN YEDAO CO LTD-A,600238.SS,BBG000C2H9F7,XSHG,600238.SS,Common Stock
991,CNY,JIANGSU FEYMER TECHNOLOGY -A,1520519D.SS,BBG00H1FQHG4,XSHG,1520519D.SS,Common Stock
992,CNY,BOSERA SOE STRCTRL REFM ETF,512960.SS,BBG00LZH7RT9,XSHG,512960.SS,ETP
993,CNY,SHANDONG HUIFA FOODS CO LT-A,603536.SS,BBG009BKBHL0,XSHG,603536.SS,Common Stock
994,CNY,E FUND SSE MID-CAP ETF,510130.SS,BBG000QFMJ47,XSHG,510130.SS,ETP
995,CNY,CHENGDU M&S ELECTRONICS TE-A,688311.SS,BBG00R7STFG9,XSHG,688311.SS,Common Stock
996,CNY,XINYAQIANG SILICON CHEMIST-A,603155.SS,BBG00PM6CW11,XSHG,603155.SS,Common Stock
997,CNY,BANK OF SHANGHAI CO LTD-A,601229.SS,BBG006R653F5,XSHG,601229.SS,Common Stock
998,CNY,CM MSCI CHINA A INCLUS ETF,515160.SS,BBG00R6TH706,XSHG,515160.SS,ETP
999,CNY,TIANJIN BENEFO TEJING ELEC-A,600468.SS,BBG000BRZ570,XSHG,600468.SS,Common Stock
1000,CNY,CHINA MERCHANTS ENERGY -A,601872.SS,BBG000MY4HH0,XSHG,601872.SS,Common Stock
1001,CNY,CAMC SOES STRCTRL REFM ETF,512950.SS,BBG00LZH7QG5,XSHG,512950.SS,ETP
1002,CNY,ZHENGYUAN GEOMATICS GROUP -A,1855745D.SS,BBG00YNGH3J9,XSHG,1855745D.SS,Common Stock
1003,CNY,RED STAR MACALLINE GROUP C-A,601828.SS,BBG006F4CR44,XSHG,601828.SS,Common Stock
1004,CNY,QILU BANK CO LTD-A,QILUBZ.SS,BBG00PDLN7T1,XSHG,QILUBZ.SS,Common Stock
1005,CNY,JIANGSU PHOENIX PUBLISH-A,601928.SS,BBG002644F02,XSHG,601928.SS,Common Stock
1006,CNY,CHINA EVERBRIGHT BANK CO-A,601818.SS,BBG000QP2VZ6,XSHG,601818.SS,Common Stock
1007,CNY,WUXI QUECHEN SILICON CHEMI-A,605183.SS,BBG00H5KRPY0,XSHG,605183.SS,Common Stock
1008,CNY,GUOTAI CSI NATIONAL DEFENSE,512660.SS,BBG00D61ZZ97,XSHG,512660.SS,ETP
1009,CNY,SUNDY LAND INVESTMENT CO-A,600077.SS,BBG000BYRN93,XSHG,600077.SS,Common Stock
1010,CNY,BOSERA SSE LARGE CAP ETF,510020.SS,BBG000PZ3616,XSHG,510020.SS,ETP
1011,CNY,LIAONING ENERGY INDUSTRY CO,600758.SS,BBG000HMZ6T9,XSHG,600758.SS,Common Stock
1012,CNY,BEIJING TRICOLOR TECHNOLOG-A,603516.SS,BBG00GTSZP89,XSHG,603516.SS,Common Stock
1013,CNY,SHANGHAI FUKONG INTERACTIV-A,600634.SS,BBG000BFYJT3,XSHG,600634.SS,Common Stock
1014,USD,DANHUA CHEMICAL TECHNOLOGY-B,900921.SS,BBG000BFVFW0,XSHG,900921.SS,Common Stock
1015,CNY,BEIJING UNITED INFORMATION T,603613.SS,BBG00HXXG4N2,XSHG,603613.SS,Common Stock
1016,CNY,SINOCAT ENVIRONMENTAL TECH-A,1857326D.SS,BBG00YQ8Q9W6,XSHG,1857326D.SS,Common Stock
1017,CNY,GUOBANG PHARMA LTD-A,ACIATZ.SS,BBG00V1JRNH0,XSHG,ACIATZ.SS,Common Stock
1018,CNY,HUANENG POWER INTL INC-A,600011.SS,BBG000L7SCD9,XSHG,600011.SS,Common Stock
1019,CNY,ATLANTIC CHINA WELDING CON-A,600558.SS,BBG000GLDBM2,XSHG,600558.SS,Common Stock
1020,CNY,CHINA THREE GORGES RENEWAB-A,CIWGCZ.SS,BBG00T2108S3,XSHG,CIWGCZ.SS,Common Stock
1021,CNY,GUOTAI SSE 5-YR CHINA TREAS,511010.SS,BBG0046Z7447,XSHG,511010.SS,ETP
1022,CNY,EFUND STAR50 ETF,588080.SS,BBG00Y6R51T0,XSHG,588080.SS,ETP
1023,CNY,QIJING MACHINERY CO LTD-A,603677.SS,BBG007N8QMX8,XSHG,603677.SS,Common Stock
1024,CNY,SHANGHAI ENVIRONMENT GROUP-A,601200.SS,BBG00GBVP2B9,XSHG,601200.SS,Common Stock
1025,CNY,SHANGHAI LILY & BEAUTY COS-A,605136.SS,BBG00DQ8BB17,XSHG,605136.SS,Common Stock
1026,CNY,ZHEJIANG AUSUN PHARMACEUTI-A,603229.SS,BBG00GBHXMB7,XSHG,603229.SS,Common Stock
1027,CNY,NINGBO SHENGLONG AUTOMOTIV-A,603178.SS,BBG00FMG1T65,XSHG,603178.SS,Common Stock
1028,CNY,SICHUAN HONGDA CO LTD -A,600331.SS,BBG000LJ3N19,XSHG,600331.SS,Common Stock
1029,CNY,ANHUI HELI CO LTD-A,600761.SS,BBG000HJ3JC1,XSHG,600761.SS,Common Stock
1030,CNY,GUIZHOU GAS GROUP CORP LTD-A,600903.SS,BBG00FN4GNW9,XSHG,600903.SS,Common Stock
1031,CNY,SHANTOU DONGFENG PRINTING -A,601515.SS,BBG002C6MVT4,XSHG,601515.SS,Common Stock
1032,CNY,TIANJIN ZHONG XIN PHARM CO-A,600329.SS,BBG000CWRRX0,XSHG,600329.SS,Common Stock
1033,CNY,RIYUE HEAVY INDUSTRY CO LT-A,603218.SS,BBG007JVRXF7,XSHG,603218.SS,Common Stock
1034,CNY,BRIGHT OCEANS INTER-TELECO-A,600289.SS,BBG000CVY4Q3,XSHG,600289.SS,Common Stock
1035,CNY,SHANDONG XINCHAO ENERGY CO-A,600777.SS,BBG000HQT3D1,XSHG,600777.SS,Common Stock
1036,CNY,KINCO AUTOMATION SHANGHAI-A,688160.SS,BBG00CTTZH84,XSHG,688160.SS,Common Stock
1037,CNY,YOUON TECHNOLOGY CO LTD-A,603776.SS,BBG009J39290,XSHG,603776.SS,Common Stock
1038,CNY,SHANDONG DAYE CO LTD-A,603278.SS,BBG00FLQ8881,XSHG,603278.SS,Common Stock
1039,CNY,HY ENERGY GROUP CO LTD-A,600387.SS,BBG000L8FL05,XSHG,600387.SS,Common Stock
1040,CNY,SUZHOU IRON TECHNOLOGY CO -A,1729405D.SS,BBG00PM65XM4,XSHG,1729405D.SS,Common Stock
1041,CNY,SINOSTEEL LUONAI MATERIALS-A,1855259D.SS,BBG00YMY56Q9,XSHG,1855259D.SS,Common Stock
1042,CNY,SUZHOU LINHWA MEDICAL DEVI-A,1775078D.SS,BBG00R6VQ4F2,XSHG,1775078D.SS,Common Stock
1043,CNY,GF CSI ENVIR PROTECT ETF,512580.SS,BBG00FV9N9M3,XSHG,512580.SS,ETP
1044,CNY,CHINA KINGS RESOURCES GROU-A,603505.SS,BBG006R0D5J0,XSHG,603505.SS,Common Stock
1045,CNY,SHANGHAI TOPCARE MEDICAL S-A,600532.SS,BBG000PDG381,XSHG,600532.SS,Common Stock
1046,CNY,TSINGTAO BREWERY CO LTD-A,600600.SS,BBG000BJHMM4,XSHG,600600.SS,Common Stock
1047,CNY,YANCHENG HAIPURUN TECHNOLOGY,1809618D.SS,BBG00VNGNBD6,XSHG,1809618D.SS,Common Stock
1048,CNY,SHENZHEN UNITED WINNERS LA-A,688518.SS,BBG00PLRVM35,XSHG,688518.SS,Common Stock
1049,CNY,HEBEI YANGYUAN ZHIHUI BEVE-A,603156.SS,BBG00FPBTZC2,XSHG,603156.SS,Common Stock
1050,CNY,HUBEI DONPER ELECTROMECHANIC,601956.SS,BBG00YPHMWZ7,XSHG,601956.SS,Common Stock
1051,CNY,ZHEJIANG HANGKE TECHNOLOGY-A,688006.SS,BBG00LV2SKK7,XSHG,688006.SS,Common Stock
1052,CNY,SHAREATE TOOLS LTD-A,1006987D.SS,BBG00PMFPMD6,XSHG,1006987D.SS,Common Stock
1053,CNY,SHANDONG LUKANG PHARMA-A,600789.SS,BBG000BQCNM1,XSHG,600789.SS,Common Stock
1054,CNY,SHENYANG COMMERCIAL CITY -A,600306.SS,BBG000F2LTZ3,XSHG,600306.SS,Common Stock
1055,CNY,HANGZHOU IECHO SCIENCE & T-A,1798463D.SS,BBG00TJDPRT9,XSHG,1798463D.SS,Common Stock
1056,CNY,HENGSHENG ENERGY CO L-A,1813407D.SS,BBG00VXQVTR0,XSHG,1813407D.SS,Common Stock
1057,CNY,GONGNIU GROUP CO LTD-A,603195.SS,BBG00M4V64C0,XSHG,603195.SS,Common Stock
1058,CNY,SHENZHEN CONSYS SCIENCE & -A,688788.SS,BBG00TS9PR81,XSHG,688788.SS,Common Stock
1059,CNY,NORTH ELECTRO-OPTIC CO LTD-A,600184.SS,BBG000BXKF08,XSHG,600184.SS,Common Stock
1060,CNY,HVST CSI300 BONUS L-VLTL ETF,515300.SS,BBG00PQ47HR3,XSHG,515300.SS,ETP
1061,CNY,ZHEJIANG RISUN INTELLIGENT-A,688215.SS,BBG00RHG64D7,XSHG,688215.SS,Common Stock
1062,CNY,PIESAT INFORMATION TECHNOL-A,688066.SS,BBG00NWJQD69,XSHG,688066.SS,Common Stock
1063,CNY,WUXI TAIJI INDUS CO LTD-A,600667.SS,BBG000BG06S7,XSHG,600667.SS,Common Stock
